Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
30380,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,31316000000.0,30339000000.0,432933000000.0,23354000000.0,194223000000.0,0.611,,0.03220277530571214,411553000000.0,0.05194956664147754,0.07233451827419023,0.12024322557060699,0.00611,,TOPIX Mid400
31210,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,347000000.0,230000000.0,1957000000.0,11000000.0,4542000000.0,0.314,,0.508695652173913,2302000000.0,-0.14986967854039968,0.1773122125702606,0.0024218405988551297,0.00314,,-
31590,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,3070000000.0,2840000000.0,90224000000.0,2019000000.0,56984000000.0,0.423,,0.08098591549295775,92517000000.0,-0.024784634175340714,0.03402642312466749,0.035430998174926294,0.00423,,-
31610,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,69000000.0,-14000000.0,2213000000.0,38000000.0,6752000000.0,0.796,,9.99,1842000000.0,0.2014115092290989,0.031179394487121554,0.005627962085308057,0.00796,,-
31930,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,2797000000.0,3121000000.0,51254000000.0,1318000000.0,10628000000.0,0.462,3078000000.0,-0.10381288048702342,46356000000.0,0.10566054016740023,0.054571350528739224,0.1240120436582612,0.00462,0.100464783696818,TOPIX Small 2
33200,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,232000000.0,930000000.0,28554000000.0,101000000.0,19345000000.0,0.664,,-0.7505376344086021,29217000000.0,-0.02269226820002057,0.00812495622329621,0.005220987335228741,0.00664,,-
33610,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,564000000.0,244000000.0,6959000000.0,425000000.0,21726000000.0,0.784,,1.3114754098360657,6081000000.0,0.14438414734418692,0.08104612731714327,0.019561815336463225,0.00784,,-
33990,2026-09-11,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,2487000000.0,1958000000.0,22868000000.0,1778000000.0,10976000000.0,0.602,,0.270173646578141,19816000000.0,0.1540169559951554,0.10875459156900472,0.16198979591836735,0.00602,,-
34210,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1722000000.0,1865000000.0,41468000000.0,1546000000.0,44773000000.0,0.74,1500000000.0,-0.07667560321715816,41905000000.0,-0.01042834983892138,0.04152599594868332,0.03452973890514373,0.0074,-0.12891986062717775,TOPIX Small 2
34440,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,-152000000.0,-315000000.0,1367000000.0,-49000000.0,5815000000.0,0.657,,-0.5174603174603174,1191000000.0,0.14777497900923597,-0.11119239209948793,-0.008426483233018056,0.00657,,-
35240,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,195000000.0,129000000.0,5159000000.0,40000000.0,8256000000.0,0.246,,0.5116279069767442,5036000000.0,0.02442414614773636,0.03779802287264974,0.0048449612403100775,0.00246,,-
35390,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,9026000000.0,10048000000.0,198540000000.0,4958000000.0,49252000000.0,0.641,11000000000.0,-0.1017117834394905,186207000000.0,0.06623274098181064,0.04546187166314093,0.10066596280354097,0.00641,0.21870152891646355,TOPIX Small 2
36530,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,-620000000.0,-90000000.0,1928000000.0,-905000000.0,2729000000.0,0.848,,5.888888888888889,2333000000.0,-0.17359622803257613,-0.3215767634854772,-0.33162330524001465,0.00848,,-
37330,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,5578000000.0,5852000000.0,32997000000.0,3755000000.0,37098000000.0,0.851,,-0.04682159945317843,28744000000.0,0.14796131366546073,0.16904567081855926,0.10121839452261577,0.00851,,-
39030,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,-186000000.0,72000000.0,1628000000.0,-1868000000.0,20329000000.0,0.713,,-3.5833333333333335,1354000000.0,0.20236336779911368,-0.11425061425061425,-0.0918884352402971,0.00713,,TOPIX Small 2
39210,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,1348000000.0,1250000000.0,4226000000.0,947000000.0,8032000000.0,0.713,,0.07840000000000003,3973000000.0,0.06367983891266049,0.31897775674396595,0.11790338645418327,0.00713,,TOPIX Small 2
39300,2026-09-11,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,173000000.0,339000000.0,3647000000.0,-995000000.0,1836000000.0,0.716,159000000.0,-0.4896755162241888,3794000000.0,-0.03874538745387457,0.04743624897175761,-0.5419389978213508,0.00716,-0.08092485549132944,-
39740,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,127000000.0,147000000.0,1926000000.0,84000000.0,2085000000.0,0.708,,-0.13605442176870752,1949000000.0,-0.011800923550538744,0.06593977154724819,0.04028776978417266,0.0070799999999999995,,-
40750,2026-09-11,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,250000000.0,165000000.0,1433000000.0,192000000.0,1847000000.0,0.782,250000000.0,0.5151515151515151,1255000000.0,0.14183266932270922,0.17445917655268667,0.10395235517054684,0.00782,0.0,-
41750,2026-09-11,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,-850000000.0,-95000000.0,3376000000.0,-843000000.0,4627000000.0,0.765,,7.947368421052632,3378000000.0,-0.000592066311426831,-0.2517772511848341,-0.18219148476334557,0.0076500000000000005,,-
42870,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,297000000.0,310000000.0,1281000000.0,209000000.0,3768000000.0,0.905,,-0.041935483870967794,1247000000.0,0.027265437048917374,0.23185011709601874,0.055467091295116774,0.00905,,-
43780,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,33000000.0,-85000000.0,1264000000.0,25000000.0,1086000000.0,0.775,,9.99,1381000000.0,-0.08472121650977549,0.02610759493670886,0.02302025782688766,0.00775,,-
43820,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,180000000.0,117000000.0,1643000000.0,32000000.0,5958000000.0,0.683,,0.5384615384615385,1514000000.0,0.08520475561426677,0.10955569080949483,0.005370929842228936,0.00683,,TOPIX Small 2
48130,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,-779000000.0,-1989000000.0,10578000000.0,-588000000.0,6094000000.0,0.363,,-0.6083459024635496,9055000000.0,0.16819436775262275,-0.07364341085271318,-0.09648834919593043,0.00363,,-
49960,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,7628000000.0,10411000000.0,141406000000.0,5725000000.0,154720000000.0,0.615,,-0.26731341849966384,134485000000.0,0.05146298843737229,0.05394396277385684,0.03700232678386763,0.00615,,TOPIX Small 1
50790,2026-09-11,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,88000000.0,219000000.0,8092000000.0,41000000.0,18497000000.0,0.615,,-0.5981735159817352,8774000000.0,-0.07772965580123092,0.010874938210578349,0.0022165756609179867,0.00615,,-
51310,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,-667000000.0,-457000000.0,1353000000.0,-672000000.0,465000000.0,0.361,-381000000.0,0.4595185995623632,1360000000.0,-0.0051470588235293935,-0.49297856614929786,-1.4451612903225806,0.00361,-1.5712143928035982,-
51340,2026-09-11,2026-07-31,3QFinancialStatements_NonConsolidated_JP,3Q,68000000.0,164000000.0,1053000000.0,54000000.0,892000000.0,0.732,,-0.5853658536585367,1032000000.0,0.02034883720930236,0.06457739791073125,0.06053811659192825,0.00732,,-
52180,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,1395000000.0,1571000000.0,24230000000.0,1149000000.0,53891000000.0,0.779,,-0.11203055378739657,21067000000.0,0.150140029429914,0.0575732562938506,0.021320814236143328,0.00779,,TOPIX Small 2
55720,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,547000000.0,283000000.0,2993000000.0,407000000.0,3720000000.0,0.825,630000000.0,0.9328621908127208,2593000000.0,0.15426147319706907,0.1827597728032075,0.10940860215053763,0.00825,0.15173674588665453,-
58890,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_IFRS,2Q,3503000000.0,2886000000.0,10258000000.0,2241000000.0,19506000000.0,0.474,,0.2137907137907138,8937000000.0,0.14781246503300882,0.3414895691167869,0.11488772685327592,0.004739999999999999,,TOPIX Small 2
60400,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,2373000000.0,2246000000.0,11498000000.0,2150000000.0,10826000000.0,0.539,3000000000.0,0.05654496883348181,10461000000.0,0.09913010228467645,0.2063837189076361,0.19859597265841492,0.005390000000000001,0.2642225031605563,-
60490,2026-09-11,2026-07-31,3QFinancialStatements_NonConsolidated_JP,3Q,471000000.0,391000000.0,2633000000.0,356000000.0,9616000000.0,0.922,,0.20460358056265981,3031000000.0,-0.13130979874628834,0.1788834029624003,0.0370216306156406,0.00922,,-
60910,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1029000000.0,987000000.0,17001000000.0,945000000.0,16705000000.0,0.761,1090000000.0,0.042553191489361764,16114000000.0,0.05504530222167059,0.06052585142050468,0.05656988925471416,0.0076100000000000004,0.05928085519922255,-
62250,2026-09-11,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,524000000.0,374000000.0,2664000000.0,353000000.0,3587000000.0,0.861,,0.4010695187165776,2639000000.0,0.009473285335354298,0.1966966966966967,0.0984109283523836,0.00861,,
62670,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1299000000.0,1073000000.0,11198000000.0,828000000.0,7922000000.0,0.696,1193000000.0,0.21062441752096928,10108000000.0,0.10783537791848041,0.11600285765315235,0.1045190608432214,0.006959999999999999,-0.08160123171670519,-
63360,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,580000000.0,464000000.0,8092000000.0,450000000.0,11213000000.0,0.707,,0.25,7472000000.0,0.08297644539614568,0.07167572911517549,0.04013198965486489,0.00707,,-
66560,2026-09-11,2026-07-31,1QFinancialStatements_NonConsolidated_JP,1Q,-21000000.0,-136000000.0,496000000.0,-1000000.0,1008000000.0,0.287,,-0.8455882352941176,99000000.0,4.01010101010101,-0.04233870967741935,-0.000992063492063492,0.0028699999999999997,,-
67570,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,123000000.0,168000000.0,4085000000.0,56000000.0,2735000000.0,0.352,,-0.2678571428571429,4170000000.0,-0.020383693045563533,0.03011015911872705,0.020475319926873858,0.0035199999999999997,,-
68980,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,48000000.0,-47000000.0,972000000.0,56000000.0,4085000000.0,0.863,,9.99,730000000.0,0.3315068493150686,0.04938271604938271,0.013708690330477356,0.00863,,-
70580,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1163000000.0,484000000.0,15346000000.0,694000000.0,5070000000.0,0.551,1170000000.0,1.402892561983471,10113000000.0,0.517452783545931,0.07578522090447022,0.1368836291913215,0.00551,0.006018916595012858,-
70970,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,975000000.0,1139000000.0,17593000000.0,652000000.0,6080000000.0,0.397,1201000000.0,-0.14398595258999125,18388000000.0,-0.04323471829453995,0.05541976922639686,0.10723684210526316,0.0039700000000000004,0.2317948717948719,-
71260,2026-09-11,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,939000000.0,801000000.0,12383000000.0,651000000.0,3489000000.0,0.446,957000000.0,0.17228464419475653,11460000000.0,0.08054101221640497,0.07582976661552128,0.18658641444539983,0.00446,0.019169329073482455,-
71310,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,834000000.0,554000000.0,6040000000.0,590000000.0,2833000000.0,0.51,,0.5054151624548737,5129000000.0,0.17761746929225963,0.1380794701986755,0.20825979527003177,0.0051,,-
73780,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_IFRS,3Q,964000000.0,1179000000.0,5312000000.0,635000000.0,2836000000.0,0.665,,-0.18235793044953352,5046000000.0,0.052715021799445205,0.18147590361445784,0.22390691114245417,0.0066500000000000005,,-
76740,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,14000000.0,-258000000.0,3915000000.0,-31000000.0,1318000000.0,0.409,,9.99,3687000000.0,0.06183889340927573,0.0035759897828863347,-0.023520485584218515,0.00409,,-
76920,2026-09-11,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,821000000.0,696000000.0,7733000000.0,587000000.0,1418000000.0,0.413,1019000000.0,0.1795977011494252,6725000000.0,0.14988847583643117,0.10616836932626407,0.4139633286318759,0.00413,0.24116930572472595,-
78310,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,-301000000.0,-370000000.0,6755000000.0,384000000.0,1856000000.0,0.28,,-0.18648648648648647,6255000000.0,0.07993605115907276,-0.04455958549222798,0.20689655172413793,0.0028000000000000004,,-
78500,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,315000000.0,351000000.0,16030000000.0,313000000.0,3485000000.0,0.451,320000000.0,-0.10256410256410253,16236000000.0,-0.01268785415126883,0.019650655021834062,0.08981348637015782,0.00451,0.015873015873015817,-
78780,2026-09-11,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,443000000.0,102000000.0,3049000000.0,303000000.0,1803000000.0,0.455,,3.3431372549019605,2061000000.0,0.4793789422610384,0.14529353886520172,0.16805324459234608,0.00455,,-
79830,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,246000000.0,169000000.0,9559000000.0,394000000.0,11500000000.0,0.498,,0.45562130177514804,9481000000.0,0.008226980276342166,0.025734909509362903,0.03426086956521739,0.00498,,-
80130,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,-311000000.0,-326000000.0,7071000000.0,-201000000.0,7242000000.0,0.547,,-0.04601226993865026,5982000000.0,0.18204613841524564,-0.043982463583651536,-0.02775476387738194,0.00547,,-
80770,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,514000000.0,872000000.0,16272000000.0,386000000.0,14508000000.0,0.425,,-0.41055045871559637,17169000000.0,-0.052245325878035986,0.031588003933136675,0.02660601047697822,0.00425,,-
80790,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,4793000000.0,4218000000.0,101320000000.0,3520000000.0,60600000000.0,0.591,,0.13632053105737318,94526000000.0,0.07187440492562902,0.04730556652191078,0.058085808580858087,0.0059099999999999995,,TOPIX Small 1
81420,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,3697000000.0,3454000000.0,136455000000.0,2371000000.0,36226000000.0,0.361,,0.07035321366531555,123092000000.0,0.10856107626815725,0.027093180902128908,0.06545022911720863,0.00361,,TOPIX Small 2
91630,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_IFRS,3Q,2203000000.0,2261000000.0,19229000000.0,1512000000.0,14995000000.0,0.621,,-0.02565236620964173,17926000000.0,0.07268771616646208,0.1145665401216912,0.10083361120373457,0.00621,,-
91660,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,2252000000.0,3214000000.0,103664000000.0,-322000000.0,64928000000.0,0.283,,-0.2993154947106409,73973000000.0,0.4013761777946008,0.021724031486340483,-0.004959339576145885,0.0028299999999999996,,-
92360,2026-09-11,2026-07-31,3QFinancialStatements_NonConsolidated_JP,3Q,117000000.0,-78000000.0,687000000.0,107000000.0,679000000.0,0.843,,9.99,451000000.0,0.5232815964523281,0.1703056768558952,0.15758468335787923,0.00843,,-
92420,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,275000000.0,294000000.0,1633000000.0,155000000.0,1655000000.0,0.839,395000000.0,-0.06462585034013602,1536000000.0,0.06315104166666674,0.16840171463563994,0.09365558912386707,0.00839,0.4363636363636363,-
95560,2026-09-11,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1337000000.0,2186000000.0,40399000000.0,514000000.0,7382000000.0,0.364,,-0.38838060384263495,33551000000.0,0.20410718011385653,0.03309487858610362,0.06962882687618531,0.00364,,-
96030,2026-09-11,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,5132000000.0,6265000000.0,279300000000.0,-4990000000.0,66004000000.0,0.133,,-0.18084596967278532,266324000000.0,0.0487226085519894,0.01837450769781597,-0.07560147869826071,0.00133,,TOPIX Small 1
97430,2026-09-11,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,3342000000.0,5615000000.0,48392000000.0,2333000000.0,38305000000.0,0.704,,-0.40480854853072124,56043000000.0,-0.13652017201077749,0.06906100181848239,0.0609058869599269,0.007039999999999999,,TOPIX Small 1
